datetime_beginning_utc,datetime_beginning_ept,area,wind_generation_mw
12/27/2013 6:00:00 AM,12/27/2013 1:00:00 AM,RFC,2501.000
12/27/2013 5:00:00 AM,12/27/2013 12:00:00 AM,RFC,2727.000
12/27/2013 4:00:00 AM,12/26/2013 11:00:00 PM,RFC,3031.000
12/27/2013 3:00:00 AM,12/26/2013 10:00:00 PM,RFC,3460.000
12/27/2013 2:00:00 AM,12/26/2013 9:00:00 PM,RFC,3658.000
12/27/2013 1:00:00 AM,12/26/2013 8:00:00 PM,RFC,3648.000
12/27/2013 12:00:00 AM,12/26/2013 7:00:00 PM,RFC,3321.000
12/26/2013 11:00:00 PM,12/26/2013 6:00:00 PM,RFC,2996.000
12/26/2013 10:00:00 PM,12/26/2013 5:00:00 PM,RFC,2742.000
12/26/2013 9:00:00 PM,12/26/2013 4:00:00 PM,RFC,2830.000
12/26/2013 8:00:00 PM,12/26/2013 3:00:00 PM,RFC,2824.000
12/26/2013 7:00:00 PM,12/26/2013 2:00:00 PM,RFC,2650.000
12/26/2013 6:00:00 PM,12/26/2013 1:00:00 PM,RFC,2516.000
12/26/2013 5:00:00 PM,12/26/2013 12:00:00 PM,RFC,2519.000
12/26/2013 4:00:00 PM,12/26/2013 11:00:00 AM,RFC,2374.000
12/26/2013 3:00:00 PM,12/26/2013 10:00:00 AM,RFC,2179.000
12/26/2013 2:00:00 PM,12/26/2013 9:00:00 AM,RFC,2084.000
12/26/2013 1:00:00 PM,12/26/2013 8:00:00 AM,RFC,2260.000
12/26/2013 12:00:00 PM,12/26/2013 7:00:00 AM,RFC,2147.000
12/26/2013 11:00:00 AM,12/26/2013 6:00:00 AM,RFC,2277.000
12/26/2013 10:00:00 AM,12/26/2013 5:00:00 AM,RFC,2631.000
12/26/2013 9:00:00 AM,12/26/2013 4:00:00 AM,RFC,2859.000
12/26/2013 8:00:00 AM,12/26/2013 3:00:00 AM,RFC,2824.000
12/26/2013 7:00:00 AM,12/26/2013 2:00:00 AM,RFC,2776.000
12/26/2013 6:00:00 AM,12/26/2013 1:00:00 AM,RFC,2527.000
12/26/2013 5:00:00 AM,12/26/2013 12:00:00 AM,RFC,2292.000
12/26/2013 4:00:00 AM,12/25/2013 11:00:00 PM,RFC,2227.000
12/26/2013 3:00:00 AM,12/25/2013 10:00:00 PM,RFC,1969.000
12/26/2013 2:00:00 AM,12/25/2013 9:00:00 PM,RFC,2056.000
12/26/2013 1:00:00 AM,12/25/2013 8:00:00 PM,RFC,1825.000
12/26/2013 12:00:00 AM,12/25/2013 7:00:00 PM,RFC,1662.000
12/25/2013 11:00:00 PM,12/25/2013 6:00:00 PM,RFC,1469.000
12/25/2013 10:00:00 PM,12/25/2013 5:00:00 PM,RFC,1203.000
12/25/2013 9:00:00 PM,12/25/2013 4:00:00 PM,RFC,1097.000
12/25/2013 8:00:00 PM,12/25/2013 3:00:00 PM,RFC,1084.000
12/25/2013 7:00:00 PM,12/25/2013 2:00:00 PM,RFC,1176.000
12/25/2013 6:00:00 PM,12/25/2013 1:00:00 PM,RFC,1311.000
12/25/2013 5:00:00 PM,12/25/2013 12:00:00 PM,RFC,1453.000
12/25/2013 4:00:00 PM,12/25/2013 11:00:00 AM,RFC,1299.000
12/25/2013 3:00:00 PM,12/25/2013 10:00:00 AM,RFC,1358.000
12/25/2013 2:00:00 PM,12/25/2013 9:00:00 AM,RFC,1485.000
12/25/2013 1:00:00 PM,12/25/2013 8:00:00 AM,RFC,1704.000
12/25/2013 12:00:00 PM,12/25/2013 7:00:00 AM,RFC,1781.000
12/25/2013 11:00:00 AM,12/25/2013 6:00:00 AM,RFC,1964.000
12/25/2013 10:00:00 AM,12/25/2013 5:00:00 AM,RFC,2016.000
12/25/2013 9:00:00 AM,12/25/2013 4:00:00 AM,RFC,1965.000
12/25/2013 8:00:00 AM,12/25/2013 3:00:00 AM,RFC,1936.000
12/25/2013 7:00:00 AM,12/25/2013 2:00:00 AM,RFC,1866.000
12/25/2013 6:00:00 AM,12/25/2013 1:00:00 AM,RFC,1791.000
12/25/2013 5:00:00 AM,12/25/2013 12:00:00 AM,RFC,1726.000
12/25/2013 4:00:00 AM,12/24/2013 11:00:00 PM,RFC,1892.000
12/25/2013 3:00:00 AM,12/24/2013 10:00:00 PM,RFC,2061.000
12/25/2013 2:00:00 AM,12/24/2013 9:00:00 PM,RFC,2082.000
12/25/2013 1:00:00 AM,12/24/2013 8:00:00 PM,RFC,1945.000
12/25/2013 12:00:00 AM,12/24/2013 7:00:00 PM,RFC,1674.000
12/24/2013 11:00:00 PM,12/24/2013 6:00:00 PM,RFC,1514.000
12/24/2013 10:00:00 PM,12/24/2013 5:00:00 PM,RFC,1584.000
12/24/2013 9:00:00 PM,12/24/2013 4:00:00 PM,RFC,1602.000
12/24/2013 8:00:00 PM,12/24/2013 3:00:00 PM,RFC,1503.000
12/24/2013 7:00:00 PM,12/24/2013 2:00:00 PM,RFC,1440.000
12/24/2013 6:00:00 PM,12/24/2013 1:00:00 PM,RFC,1321.000
12/24/2013 5:00:00 PM,12/24/2013 12:00:00 PM,RFC,1238.000
12/24/2013 4:00:00 PM,12/24/2013 11:00:00 AM,RFC,1220.000
12/24/2013 3:00:00 PM,12/24/2013 10:00:00 AM,RFC,1115.000
12/24/2013 2:00:00 PM,12/24/2013 9:00:00 AM,RFC,893.000
12/24/2013 1:00:00 PM,12/24/2013 8:00:00 AM,RFC,939.000
12/24/2013 12:00:00 PM,12/24/2013 7:00:00 AM,RFC,1125.000
12/24/2013 11:00:00 AM,12/24/2013 6:00:00 AM,RFC,1268.000
12/24/2013 10:00:00 AM,12/24/2013 5:00:00 AM,RFC,1291.000
12/24/2013 9:00:00 AM,12/24/2013 4:00:00 AM,RFC,1397.000
12/24/2013 8:00:00 AM,12/24/2013 3:00:00 AM,RFC,1612.000
12/24/2013 7:00:00 AM,12/24/2013 2:00:00 AM,RFC,1679.000
12/24/2013 6:00:00 AM,12/24/2013 1:00:00 AM,RFC,1821.000
12/24/2013 5:00:00 AM,12/24/2013 12:00:00 AM,RFC,1915.000
12/24/2013 4:00:00 AM,12/23/2013 11:00:00 PM,RFC,2179.000
12/24/2013 3:00:00 AM,12/23/2013 10:00:00 PM,RFC,2294.000
12/24/2013 2:00:00 AM,12/23/2013 9:00:00 PM,RFC,2548.000
12/24/2013 1:00:00 AM,12/23/2013 8:00:00 PM,RFC,2715.000
12/24/2013 12:00:00 AM,12/23/2013 7:00:00 PM,RFC,2801.000
12/23/2013 11:00:00 PM,12/23/2013 6:00:00 PM,RFC,2642.000
12/23/2013 10:00:00 PM,12/23/2013 5:00:00 PM,RFC,2640.000
12/23/2013 9:00:00 PM,12/23/2013 4:00:00 PM,RFC,2800.000
12/23/2013 8:00:00 PM,12/23/2013 3:00:00 PM,RFC,2767.000
12/23/2013 7:00:00 PM,12/23/2013 2:00:00 PM,RFC,2567.000
12/23/2013 6:00:00 PM,12/23/2013 1:00:00 PM,RFC,2566.000
12/23/2013 5:00:00 PM,12/23/2013 12:00:00 PM,RFC,2425.000
12/23/2013 4:00:00 PM,12/23/2013 11:00:00 AM,RFC,2259.000
12/23/2013 3:00:00 PM,12/23/2013 10:00:00 AM,RFC,2257.000
12/23/2013 2:00:00 PM,12/23/2013 9:00:00 AM,RFC,2303.000
12/23/2013 1:00:00 PM,12/23/2013 8:00:00 AM,RFC,2224.000
12/23/2013 12:00:00 PM,12/23/2013 7:00:00 AM,RFC,2208.000
12/23/2013 11:00:00 AM,12/23/2013 6:00:00 AM,RFC,2178.000
12/23/2013 10:00:00 AM,12/23/2013 5:00:00 AM,RFC,1825.000
12/23/2013 9:00:00 AM,12/23/2013 4:00:00 AM,RFC,1665.000
12/23/2013 8:00:00 AM,12/23/2013 3:00:00 AM,RFC,1765.000
12/23/2013 7:00:00 AM,12/23/2013 2:00:00 AM,RFC,1940.000
12/23/2013 6:00:00 AM,12/23/2013 1:00:00 AM,RFC,2018.000
12/23/2013 5:00:00 AM,12/23/2013 12:00:00 AM,RFC,1838.000
12/23/2013 4:00:00 AM,12/22/2013 11:00:00 PM,RFC,2001.000
12/23/2013 3:00:00 AM,12/22/2013 10:00:00 PM,RFC,2059.000
12/23/2013 2:00:00 AM,12/22/2013 9:00:00 PM,RFC,1838.000
12/23/2013 1:00:00 AM,12/22/2013 8:00:00 PM,RFC,1791.000
12/23/2013 12:00:00 AM,12/22/2013 7:00:00 PM,RFC,1851.000
12/22/2013 11:00:00 PM,12/22/2013 6:00:00 PM,RFC,1922.000
12/22/2013 10:00:00 PM,12/22/2013 5:00:00 PM,RFC,2002.000
12/22/2013 9:00:00 PM,12/22/2013 4:00:00 PM,RFC,2145.000
12/22/2013 8:00:00 PM,12/22/2013 3:00:00 PM,RFC,2533.000
12/22/2013 7:00:00 PM,12/22/2013 2:00:00 PM,RFC,2731.000
12/22/2013 6:00:00 PM,12/22/2013 1:00:00 PM,RFC,2757.000
12/22/2013 5:00:00 PM,12/22/2013 12:00:00 PM,RFC,2759.000
12/22/2013 4:00:00 PM,12/22/2013 11:00:00 AM,RFC,2977.000
12/22/2013 3:00:00 PM,12/22/2013 10:00:00 AM,RFC,2827.000
12/22/2013 2:00:00 PM,12/22/2013 9:00:00 AM,RFC,2518.000
12/22/2013 1:00:00 PM,12/22/2013 8:00:00 AM,RFC,2115.000
12/22/2013 12:00:00 PM,12/22/2013 7:00:00 AM,RFC,1790.000
12/22/2013 11:00:00 AM,12/22/2013 6:00:00 AM,RFC,1583.000
12/22/2013 10:00:00 AM,12/22/2013 5:00:00 AM,RFC,1762.000
12/22/2013 9:00:00 AM,12/22/2013 4:00:00 AM,RFC,2076.000
12/22/2013 8:00:00 AM,12/22/2013 3:00:00 AM,RFC,2232.000
12/22/2013 7:00:00 AM,12/22/2013 2:00:00 AM,RFC,2337.000
12/22/2013 6:00:00 AM,12/22/2013 1:00:00 AM,RFC,2539.000
12/22/2013 5:00:00 AM,12/22/2013 12:00:00 AM,RFC,2770.000
12/22/2013 4:00:00 AM,12/21/2013 11:00:00 PM,RFC,3375.000
12/22/2013 3:00:00 AM,12/21/2013 10:00:00 PM,RFC,3399.000
12/22/2013 2:00:00 AM,12/21/2013 9:00:00 PM,RFC,3024.000
12/22/2013 1:00:00 AM,12/21/2013 8:00:00 PM,RFC,2678.000
12/22/2013 12:00:00 AM,12/21/2013 7:00:00 PM,RFC,2398.000
12/21/2013 11:00:00 PM,12/21/2013 6:00:00 PM,RFC,1953.000
12/21/2013 10:00:00 PM,12/21/2013 5:00:00 PM,RFC,1747.000
12/21/2013 9:00:00 PM,12/21/2013 4:00:00 PM,RFC,1546.000
12/21/2013 8:00:00 PM,12/21/2013 3:00:00 PM,RFC,1344.000
12/21/2013 7:00:00 PM,12/21/2013 2:00:00 PM,RFC,990.000
12/21/2013 6:00:00 PM,12/21/2013 1:00:00 PM,RFC,832.000
12/21/2013 5:00:00 PM,12/21/2013 12:00:00 PM,RFC,684.000
12/21/2013 4:00:00 PM,12/21/2013 11:00:00 AM,RFC,829.000
12/21/2013 3:00:00 PM,12/21/2013 10:00:00 AM,RFC,864.000
12/21/2013 2:00:00 PM,12/21/2013 9:00:00 AM,RFC,977.000
12/21/2013 1:00:00 PM,12/21/2013 8:00:00 AM,RFC,990.000
12/21/2013 12:00:00 PM,12/21/2013 7:00:00 AM,RFC,1096.000
12/21/2013 11:00:00 AM,12/21/2013 6:00:00 AM,RFC,1026.000
12/21/2013 10:00:00 AM,12/21/2013 5:00:00 AM,RFC,1195.000
12/21/2013 9:00:00 AM,12/21/2013 4:00:00 AM,RFC,1286.000
12/21/2013 8:00:00 AM,12/21/2013 3:00:00 AM,RFC,1398.000
12/21/2013 7:00:00 AM,12/21/2013 2:00:00 AM,RFC,1274.000
12/21/2013 6:00:00 AM,12/21/2013 1:00:00 AM,RFC,1432.000
12/21/2013 5:00:00 AM,12/21/2013 12:00:00 AM,RFC,1584.000
12/21/2013 4:00:00 AM,12/20/2013 11:00:00 PM,RFC,1840.000
12/21/2013 3:00:00 AM,12/20/2013 10:00:00 PM,RFC,2271.000
12/21/2013 2:00:00 AM,12/20/2013 9:00:00 PM,RFC,2812.000
12/21/2013 1:00:00 AM,12/20/2013 8:00:00 PM,RFC,2776.000
12/21/2013 12:00:00 AM,12/20/2013 7:00:00 PM,RFC,2352.000
12/20/2013 11:00:00 PM,12/20/2013 6:00:00 PM,RFC,2019.000
12/20/2013 10:00:00 PM,12/20/2013 5:00:00 PM,RFC,2083.000
12/20/2013 9:00:00 PM,12/20/2013 4:00:00 PM,RFC,2337.000
12/20/2013 8:00:00 PM,12/20/2013 3:00:00 PM,RFC,2365.000
12/20/2013 7:00:00 PM,12/20/2013 2:00:00 PM,RFC,2452.000
12/20/2013 6:00:00 PM,12/20/2013 1:00:00 PM,RFC,2615.000
12/20/2013 5:00:00 PM,12/20/2013 12:00:00 PM,RFC,2774.000
12/20/2013 4:00:00 PM,12/20/2013 11:00:00 AM,RFC,2822.000
12/20/2013 3:00:00 PM,12/20/2013 10:00:00 AM,RFC,2662.000
12/20/2013 2:00:00 PM,12/20/2013 9:00:00 AM,RFC,2742.000
12/20/2013 1:00:00 PM,12/20/2013 8:00:00 AM,RFC,2939.000
12/20/2013 12:00:00 PM,12/20/2013 7:00:00 AM,RFC,3033.000
12/20/2013 11:00:00 AM,12/20/2013 6:00:00 AM,RFC,3048.000
12/20/2013 10:00:00 AM,12/20/2013 5:00:00 AM,RFC,3095.000
12/20/2013 9:00:00 AM,12/20/2013 4:00:00 AM,RFC,3219.000
12/20/2013 8:00:00 AM,12/20/2013 3:00:00 AM,RFC,3172.000
12/20/2013 7:00:00 AM,12/20/2013 2:00:00 AM,RFC,3172.000
12/20/2013 6:00:00 AM,12/20/2013 1:00:00 AM,RFC,3140.000
12/20/2013 5:00:00 AM,12/20/2013 12:00:00 AM,RFC,3031.000
12/20/2013 4:00:00 AM,12/19/2013 11:00:00 PM,RFC,3111.000
12/20/2013 3:00:00 AM,12/19/2013 10:00:00 PM,RFC,3156.000
12/20/2013 2:00:00 AM,12/19/2013 9:00:00 PM,RFC,2899.000
12/20/2013 1:00:00 AM,12/19/2013 8:00:00 PM,RFC,2848.000
12/20/2013 12:00:00 AM,12/19/2013 7:00:00 PM,RFC,2756.000
12/19/2013 11:00:00 PM,12/19/2013 6:00:00 PM,RFC,2473.000
12/19/2013 10:00:00 PM,12/19/2013 5:00:00 PM,RFC,2348.000
12/19/2013 9:00:00 PM,12/19/2013 4:00:00 PM,RFC,2328.000
12/19/2013 8:00:00 PM,12/19/2013 3:00:00 PM,RFC,2360.000
12/19/2013 7:00:00 PM,12/19/2013 2:00:00 PM,RFC,2421.000
12/19/2013 6:00:00 PM,12/19/2013 1:00:00 PM,RFC,2699.000
12/19/2013 5:00:00 PM,12/19/2013 12:00:00 PM,RFC,3098.000
12/19/2013 4:00:00 PM,12/19/2013 11:00:00 AM,RFC,3284.000
12/19/2013 3:00:00 PM,12/19/2013 10:00:00 AM,RFC,3465.000
12/19/2013 2:00:00 PM,12/19/2013 9:00:00 AM,RFC,3693.000
12/19/2013 1:00:00 PM,12/19/2013 8:00:00 AM,RFC,3855.000
12/19/2013 12:00:00 PM,12/19/2013 7:00:00 AM,RFC,3997.000
12/19/2013 11:00:00 AM,12/19/2013 6:00:00 AM,RFC,4357.000
12/19/2013 10:00:00 AM,12/19/2013 5:00:00 AM,RFC,4588.000
12/19/2013 9:00:00 AM,12/19/2013 4:00:00 AM,RFC,4814.000
12/19/2013 8:00:00 AM,12/19/2013 3:00:00 AM,RFC,4836.000
12/19/2013 7:00:00 AM,12/19/2013 2:00:00 AM,RFC,4801.000
12/19/2013 6:00:00 AM,12/19/2013 1:00:00 AM,RFC,4506.000
12/19/2013 5:00:00 AM,12/19/2013 12:00:00 AM,RFC,4420.000
12/19/2013 4:00:00 AM,12/18/2013 11:00:00 PM,RFC,4506.000
12/19/2013 3:00:00 AM,12/18/2013 10:00:00 PM,RFC,4487.000
12/19/2013 2:00:00 AM,12/18/2013 9:00:00 PM,RFC,4361.000
12/19/2013 1:00:00 AM,12/18/2013 8:00:00 PM,RFC,4353.000
12/19/2013 12:00:00 AM,12/18/2013 7:00:00 PM,RFC,4269.000
12/18/2013 11:00:00 PM,12/18/2013 6:00:00 PM,RFC,4267.000
12/18/2013 10:00:00 PM,12/18/2013 5:00:00 PM,RFC,4024.000
12/18/2013 9:00:00 PM,12/18/2013 4:00:00 PM,RFC,3774.000
12/18/2013 8:00:00 PM,12/18/2013 3:00:00 PM,RFC,3622.000
12/18/2013 7:00:00 PM,12/18/2013 2:00:00 PM,RFC,3568.000
12/18/2013 6:00:00 PM,12/18/2013 1:00:00 PM,RFC,3299.000
12/18/2013 5:00:00 PM,12/18/2013 12:00:00 PM,RFC,3076.000
12/18/2013 4:00:00 PM,12/18/2013 11:00:00 AM,RFC,2940.000
12/18/2013 3:00:00 PM,12/18/2013 10:00:00 AM,RFC,2637.000
12/18/2013 2:00:00 PM,12/18/2013 9:00:00 AM,RFC,2091.000
12/18/2013 1:00:00 PM,12/18/2013 8:00:00 AM,RFC,1807.000
12/18/2013 12:00:00 PM,12/18/2013 7:00:00 AM,RFC,2115.000
12/18/2013 11:00:00 AM,12/18/2013 6:00:00 AM,RFC,2445.000
12/18/2013 10:00:00 AM,12/18/2013 5:00:00 AM,RFC,3089.000
12/18/2013 9:00:00 AM,12/18/2013 4:00:00 AM,RFC,3365.000
12/18/2013 8:00:00 AM,12/18/2013 3:00:00 AM,RFC,3500.000
12/18/2013 7:00:00 AM,12/18/2013 2:00:00 AM,RFC,3753.000
12/18/2013 6:00:00 AM,12/18/2013 1:00:00 AM,RFC,3883.000
12/18/2013 5:00:00 AM,12/18/2013 12:00:00 AM,RFC,3718.000
12/18/2013 4:00:00 AM,12/17/2013 11:00:00 PM,RFC,3758.000
12/18/2013 3:00:00 AM,12/17/2013 10:00:00 PM,RFC,3867.000
12/18/2013 2:00:00 AM,12/17/2013 9:00:00 PM,RFC,3767.000
12/18/2013 1:00:00 AM,12/17/2013 8:00:00 PM,RFC,3487.000
