datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2010 8:00:00 PM,1/2/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4724.879,True
1/2/2010 9:00:00 PM,1/2/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4945.194,True
1/2/2010 10:00:00 PM,1/2/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5379.635,True
1/2/2010 11:00:00 PM,1/2/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5501.363,True
1/3/2010 12:00:00 AM,1/2/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5449.000,True
1/3/2010 1:00:00 AM,1/2/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5446.482,True
1/3/2010 2:00:00 AM,1/2/2010 9:00:00 PM,RFC,MIDATL,BC,BC,5363.999,True
1/3/2010 3:00:00 AM,1/2/2010 10:00:00 PM,RFC,MIDATL,BC,BC,5185.327,True
1/3/2010 4:00:00 AM,1/2/2010 11:00:00 PM,RFC,MIDATL,BC,BC,5014.676,True
1/3/2010 5:00:00 AM,1/3/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4834.079,True
1/3/2010 6:00:00 AM,1/3/2010 1:00:00 AM,RFC,MIDATL,BC,BC,4727.843,True
1/3/2010 7:00:00 AM,1/3/2010 2:00:00 AM,RFC,MIDATL,BC,BC,4719.000,True
1/3/2010 8:00:00 AM,1/3/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4739.815,True
1/3/2010 9:00:00 AM,1/3/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4770.485,True
1/3/2010 10:00:00 AM,1/3/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4883.920,True
1/3/2010 11:00:00 AM,1/3/2010 6:00:00 AM,RFC,MIDATL,BC,BC,5075.655,True
1/3/2010 12:00:00 PM,1/3/2010 7:00:00 AM,RFC,MIDATL,BC,BC,5125.034,True
1/3/2010 1:00:00 PM,1/3/2010 8:00:00 AM,RFC,MIDATL,BC,BC,5199.889,True
1/3/2010 2:00:00 PM,1/3/2010 9:00:00 AM,RFC,MIDATL,BC,BC,5216.016,True
1/3/2010 3:00:00 PM,1/3/2010 10:00:00 AM,RFC,MIDATL,BC,BC,5185.636,True
1/3/2010 4:00:00 PM,1/3/2010 11:00:00 AM,RFC,MIDATL,BC,BC,5108.937,True
1/3/2010 5:00:00 PM,1/3/2010 12:00:00 PM,RFC,MIDATL,BC,BC,5024.630,True
1/3/2010 6:00:00 PM,1/3/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4941.186,True
1/3/2010 7:00:00 PM,1/3/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4965.584,True
1/3/2010 8:00:00 PM,1/3/2010 3:00:00 PM,RFC,MIDATL,BC,BC,5036.668,True
1/3/2010 9:00:00 PM,1/3/2010 4:00:00 PM,RFC,MIDATL,BC,BC,5199.564,True
1/3/2010 10:00:00 PM,1/3/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5598.116,True
1/3/2010 11:00:00 PM,1/3/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5651.249,True
1/4/2010 12:00:00 AM,1/3/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5603.616,True
1/4/2010 1:00:00 AM,1/3/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5533.110,True
1/4/2010 2:00:00 AM,1/3/2010 9:00:00 PM,RFC,MIDATL,BC,BC,5300.628,True
1/4/2010 3:00:00 AM,1/3/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4947.514,True
1/4/2010 4:00:00 AM,1/3/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4639.329,True
1/4/2010 5:00:00 AM,1/4/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4472.112,True
1/4/2010 6:00:00 AM,1/4/2010 1:00:00 AM,RFC,MIDATL,BC,BC,4375.636,True
1/4/2010 7:00:00 AM,1/4/2010 2:00:00 AM,RFC,MIDATL,BC,BC,4333.536,True
1/4/2010 8:00:00 AM,1/4/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4355.209,True
1/4/2010 9:00:00 AM,1/4/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4451.194,True
1/4/2010 10:00:00 AM,1/4/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4791.623,True
1/4/2010 11:00:00 AM,1/4/2010 6:00:00 AM,RFC,MIDATL,BC,BC,5236.783,True
1/4/2010 12:00:00 PM,1/4/2010 7:00:00 AM,RFC,MIDATL,BC,BC,5372.773,True
1/4/2010 1:00:00 PM,1/4/2010 8:00:00 AM,RFC,MIDATL,BC,BC,5239.673,True
1/4/2010 2:00:00 PM,1/4/2010 9:00:00 AM,RFC,MIDATL,BC,BC,5139.202,True
1/4/2010 3:00:00 PM,1/4/2010 10:00:00 AM,RFC,MIDATL,BC,BC,5045.494,True
1/4/2010 4:00:00 PM,1/4/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4942.106,True
1/4/2010 5:00:00 PM,1/4/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4861.523,True
1/4/2010 6:00:00 PM,1/4/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4764.796,True
1/4/2010 7:00:00 PM,1/4/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4801.255,True
1/4/2010 8:00:00 PM,1/4/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4793.514,True
1/4/2010 9:00:00 PM,1/4/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4986.060,True
1/4/2010 10:00:00 PM,1/4/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5448.255,True
1/4/2010 11:00:00 PM,1/4/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5495.337,True
1/5/2010 12:00:00 AM,1/4/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5496.830,True
1/5/2010 1:00:00 AM,1/4/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5361.848,True
1/5/2010 2:00:00 AM,1/4/2010 9:00:00 PM,RFC,MIDATL,BC,BC,5193.613,True
1/5/2010 3:00:00 AM,1/4/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4741.331,True
1/5/2010 4:00:00 AM,1/4/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4389.570,True
1/5/2010 5:00:00 AM,1/5/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4186.268,True
1/5/2010 6:00:00 AM,1/5/2010 1:00:00 AM,RFC,MIDATL,BC,BC,4080.653,True
1/5/2010 7:00:00 AM,1/5/2010 2:00:00 AM,RFC,MIDATL,BC,BC,4029.638,True
1/5/2010 8:00:00 AM,1/5/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4054.636,True
1/5/2010 9:00:00 AM,1/5/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4203.528,True
1/5/2010 10:00:00 AM,1/5/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4503.723,True
1/5/2010 11:00:00 AM,1/5/2010 6:00:00 AM,RFC,MIDATL,BC,BC,4989.168,True
1/5/2010 12:00:00 PM,1/5/2010 7:00:00 AM,RFC,MIDATL,BC,BC,5135.841,True
1/5/2010 1:00:00 PM,1/5/2010 8:00:00 AM,RFC,MIDATL,BC,BC,4981.313,True
1/5/2010 2:00:00 PM,1/5/2010 9:00:00 AM,RFC,MIDATL,BC,BC,4873.421,True
1/5/2010 3:00:00 PM,1/5/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4766.639,True
1/5/2010 4:00:00 PM,1/5/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4650.207,True
1/5/2010 5:00:00 PM,1/5/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4582.718,True
1/5/2010 6:00:00 PM,1/5/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4575.104,True
1/5/2010 7:00:00 PM,1/5/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4581.022,True
1/5/2010 8:00:00 PM,1/5/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4677.001,True
1/5/2010 9:00:00 PM,1/5/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4882.833,True
1/5/2010 10:00:00 PM,1/5/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5275.734,True
1/5/2010 11:00:00 PM,1/5/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5349.122,True
1/6/2010 12:00:00 AM,1/5/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5311.684,True
1/6/2010 1:00:00 AM,1/5/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5203.465,True
1/6/2010 2:00:00 AM,1/5/2010 9:00:00 PM,RFC,MIDATL,BC,BC,5001.754,True
1/6/2010 3:00:00 AM,1/5/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4614.097,True
1/6/2010 4:00:00 AM,1/5/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4290.104,True
1/6/2010 5:00:00 AM,1/6/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4064.778,True
1/6/2010 6:00:00 AM,1/6/2010 1:00:00 AM,RFC,MIDATL,BC,BC,3969.473,True
1/6/2010 7:00:00 AM,1/6/2010 2:00:00 AM,RFC,MIDATL,BC,BC,3963.738,True
1/6/2010 8:00:00 AM,1/6/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4015.781,True
1/6/2010 9:00:00 AM,1/6/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4097.312,True
1/6/2010 10:00:00 AM,1/6/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4408.558,True
1/6/2010 11:00:00 AM,1/6/2010 6:00:00 AM,RFC,MIDATL,BC,BC,4935.966,True
1/6/2010 12:00:00 PM,1/6/2010 7:00:00 AM,RFC,MIDATL,BC,BC,5073.273,True
1/6/2010 1:00:00 PM,1/6/2010 8:00:00 AM,RFC,MIDATL,BC,BC,4940.793,True
1/6/2010 2:00:00 PM,1/6/2010 9:00:00 AM,RFC,MIDATL,BC,BC,4848.534,True
1/6/2010 3:00:00 PM,1/6/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4823.487,True
1/6/2010 4:00:00 PM,1/6/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4754.999,True
1/6/2010 5:00:00 PM,1/6/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4671.200,True
1/6/2010 6:00:00 PM,1/6/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4642.053,True
1/6/2010 7:00:00 PM,1/6/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4567.094,True
1/6/2010 8:00:00 PM,1/6/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4616.051,True
1/6/2010 9:00:00 PM,1/6/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4795.677,True
1/6/2010 10:00:00 PM,1/6/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5201.005,True
1/6/2010 11:00:00 PM,1/6/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5274.954,True
1/7/2010 12:00:00 AM,1/6/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5246.429,True
1/7/2010 1:00:00 AM,1/6/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5129.968,True
1/7/2010 2:00:00 AM,1/6/2010 9:00:00 PM,RFC,MIDATL,BC,BC,4931.272,True
1/7/2010 3:00:00 AM,1/6/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4563.282,True
1/7/2010 4:00:00 AM,1/6/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4266.760,True
1/7/2010 5:00:00 AM,1/7/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4065.815,True
1/7/2010 6:00:00 AM,1/7/2010 1:00:00 AM,RFC,MIDATL,BC,BC,3985.327,True
1/7/2010 7:00:00 AM,1/7/2010 2:00:00 AM,RFC,MIDATL,BC,BC,3930.629,True
1/7/2010 8:00:00 AM,1/7/2010 3:00:00 AM,RFC,MIDATL,BC,BC,3981.305,True
1/7/2010 9:00:00 AM,1/7/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4104.607,True
1/7/2010 10:00:00 AM,1/7/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4443.502,True
1/7/2010 11:00:00 AM,1/7/2010 6:00:00 AM,RFC,MIDATL,BC,BC,4947.750,True
1/7/2010 12:00:00 PM,1/7/2010 7:00:00 AM,RFC,MIDATL,BC,BC,5089.248,True
1/7/2010 1:00:00 PM,1/7/2010 8:00:00 AM,RFC,MIDATL,BC,BC,4902.702,True
1/7/2010 2:00:00 PM,1/7/2010 9:00:00 AM,RFC,MIDATL,BC,BC,4683.689,True
1/7/2010 3:00:00 PM,1/7/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4577.034,True
1/7/2010 4:00:00 PM,1/7/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4456.009,True
1/7/2010 5:00:00 PM,1/7/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4362.494,True
1/7/2010 6:00:00 PM,1/7/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4333.773,True
1/7/2010 7:00:00 PM,1/7/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4275.304,True
1/7/2010 8:00:00 PM,1/7/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4289.133,True
1/7/2010 9:00:00 PM,1/7/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4501.173,True
1/7/2010 10:00:00 PM,1/7/2010 5:00:00 PM,RFC,MIDATL,BC,BC,4971.870,True
1/7/2010 11:00:00 PM,1/7/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5105.211,True
1/8/2010 12:00:00 AM,1/7/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5070.102,True
1/8/2010 1:00:00 AM,1/7/2010 8:00:00 PM,RFC,MIDATL,BC,BC,4965.897,True
1/8/2010 2:00:00 AM,1/7/2010 9:00:00 PM,RFC,MIDATL,BC,BC,4746.953,True
1/8/2010 3:00:00 AM,1/7/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4401.820,True
1/8/2010 4:00:00 AM,1/7/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4124.339,True
1/8/2010 5:00:00 AM,1/8/2010 12:00:00 AM,RFC,MIDATL,BC,BC,3914.528,True
1/8/2010 6:00:00 AM,1/8/2010 1:00:00 AM,RFC,MIDATL,BC,BC,3849.367,True
1/8/2010 7:00:00 AM,1/8/2010 2:00:00 AM,RFC,MIDATL,BC,BC,3852.063,True
1/8/2010 8:00:00 AM,1/8/2010 3:00:00 AM,RFC,MIDATL,BC,BC,3868.116,True
1/8/2010 9:00:00 AM,1/8/2010 4:00:00 AM,RFC,MIDATL,BC,BC,3999.204,True
1/8/2010 10:00:00 AM,1/8/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4269.686,True
1/8/2010 11:00:00 AM,1/8/2010 6:00:00 AM,RFC,MIDATL,BC,BC,4664.213,True
1/8/2010 12:00:00 PM,1/8/2010 7:00:00 AM,RFC,MIDATL,BC,BC,4845.792,True
1/8/2010 1:00:00 PM,1/8/2010 8:00:00 AM,RFC,MIDATL,BC,BC,4923.332,True
1/8/2010 2:00:00 PM,1/8/2010 9:00:00 AM,RFC,MIDATL,BC,BC,4829.035,True
1/8/2010 3:00:00 PM,1/8/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4834.419,True
1/8/2010 4:00:00 PM,1/8/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4815.942,True
1/8/2010 5:00:00 PM,1/8/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4791.451,True
1/8/2010 6:00:00 PM,1/8/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4678.557,True
1/8/2010 7:00:00 PM,1/8/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4612.977,True
1/8/2010 8:00:00 PM,1/8/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4677.911,True
1/8/2010 9:00:00 PM,1/8/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4884.963,True
1/8/2010 10:00:00 PM,1/8/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5332.443,True
1/8/2010 11:00:00 PM,1/8/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5443.612,True
1/9/2010 12:00:00 AM,1/8/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5360.370,True
1/9/2010 1:00:00 AM,1/8/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5303.505,True
1/9/2010 2:00:00 AM,1/8/2010 9:00:00 PM,RFC,MIDATL,BC,BC,5124.864,True
1/9/2010 3:00:00 AM,1/8/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4870.640,True
1/9/2010 4:00:00 AM,1/8/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4627.408,True
1/9/2010 5:00:00 AM,1/9/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4407.804,True
1/9/2010 6:00:00 AM,1/9/2010 1:00:00 AM,RFC,MIDATL,BC,BC,4265.537,True
1/9/2010 7:00:00 AM,1/9/2010 2:00:00 AM,RFC,MIDATL,BC,BC,4195.955,True
1/9/2010 8:00:00 AM,1/9/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4166.191,True
1/9/2010 9:00:00 AM,1/9/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4182.645,True
1/9/2010 10:00:00 AM,1/9/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4300.129,True
1/9/2010 11:00:00 AM,1/9/2010 6:00:00 AM,RFC,MIDATL,BC,BC,4518.478,True
1/9/2010 12:00:00 PM,1/9/2010 7:00:00 AM,RFC,MIDATL,BC,BC,4643.723,True
1/9/2010 1:00:00 PM,1/9/2010 8:00:00 AM,RFC,MIDATL,BC,BC,4782.683,True
1/9/2010 2:00:00 PM,1/9/2010 9:00:00 AM,RFC,MIDATL,BC,BC,4781.523,True
1/9/2010 3:00:00 PM,1/9/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4723.996,True
1/9/2010 4:00:00 PM,1/9/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4613.723,True
1/9/2010 5:00:00 PM,1/9/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4489.714,True
1/9/2010 6:00:00 PM,1/9/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4359.933,True
1/9/2010 7:00:00 PM,1/9/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4271.714,True
1/9/2010 8:00:00 PM,1/9/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4253.660,True
1/9/2010 9:00:00 PM,1/9/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4461.595,True
1/9/2010 10:00:00 PM,1/9/2010 5:00:00 PM,RFC,MIDATL,BC,BC,4914.315,True
1/9/2010 11:00:00 PM,1/9/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5014.627,True
1/10/2010 12:00:00 AM,1/9/2010 7:00:00 PM,RFC,MIDATL,BC,BC,4981.206,True
1/10/2010 1:00:00 AM,1/9/2010 8:00:00 PM,RFC,MIDATL,BC,BC,4972.293,True
1/10/2010 2:00:00 AM,1/9/2010 9:00:00 PM,RFC,MIDATL,BC,BC,4823.588,True
1/10/2010 3:00:00 AM,1/9/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4642.737,True
1/10/2010 4:00:00 AM,1/9/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4452.778,True
1/10/2010 5:00:00 AM,1/10/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4286.968,True
1/10/2010 6:00:00 AM,1/10/2010 1:00:00 AM,RFC,MIDATL,BC,BC,4237.906,True
1/10/2010 7:00:00 AM,1/10/2010 2:00:00 AM,RFC,MIDATL,BC,BC,4190.649,True
1/10/2010 8:00:00 AM,1/10/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4270.705,True
1/10/2010 9:00:00 AM,1/10/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4337.351,True
1/10/2010 10:00:00 AM,1/10/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4480.006,True
1/10/2010 11:00:00 AM,1/10/2010 6:00:00 AM,RFC,MIDATL,BC,BC,4668.503,True
1/10/2010 12:00:00 PM,1/10/2010 7:00:00 AM,RFC,MIDATL,BC,BC,4813.060,True
1/10/2010 1:00:00 PM,1/10/2010 8:00:00 AM,RFC,MIDATL,BC,BC,4875.023,True
1/10/2010 2:00:00 PM,1/10/2010 9:00:00 AM,RFC,MIDATL,BC,BC,4906.063,True
1/10/2010 3:00:00 PM,1/10/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4791.530,True
1/10/2010 4:00:00 PM,1/10/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4668.434,True
1/10/2010 5:00:00 PM,1/10/2010 12:00:00 PM,RFC,MIDATL,BC,BC,4579.416,True
1/10/2010 6:00:00 PM,1/10/2010 1:00:00 PM,RFC,MIDATL,BC,BC,4435.334,True
1/10/2010 7:00:00 PM,1/10/2010 2:00:00 PM,RFC,MIDATL,BC,BC,4369.586,True
1/10/2010 8:00:00 PM,1/10/2010 3:00:00 PM,RFC,MIDATL,BC,BC,4320.675,True
1/10/2010 9:00:00 PM,1/10/2010 4:00:00 PM,RFC,MIDATL,BC,BC,4570.429,True
1/10/2010 10:00:00 PM,1/10/2010 5:00:00 PM,RFC,MIDATL,BC,BC,5041.463,True
1/10/2010 11:00:00 PM,1/10/2010 6:00:00 PM,RFC,MIDATL,BC,BC,5181.460,True
1/11/2010 12:00:00 AM,1/10/2010 7:00:00 PM,RFC,MIDATL,BC,BC,5211.546,True
1/11/2010 1:00:00 AM,1/10/2010 8:00:00 PM,RFC,MIDATL,BC,BC,5148.076,True
1/11/2010 2:00:00 AM,1/10/2010 9:00:00 PM,RFC,MIDATL,BC,BC,5005.266,True
1/11/2010 3:00:00 AM,1/10/2010 10:00:00 PM,RFC,MIDATL,BC,BC,4701.704,True
1/11/2010 4:00:00 AM,1/10/2010 11:00:00 PM,RFC,MIDATL,BC,BC,4461.406,True
1/11/2010 5:00:00 AM,1/11/2010 12:00:00 AM,RFC,MIDATL,BC,BC,4290.150,True
1/11/2010 6:00:00 AM,1/11/2010 1:00:00 AM,RFC,MIDATL,BC,BC,4290.018,True
1/11/2010 7:00:00 AM,1/11/2010 2:00:00 AM,RFC,MIDATL,BC,BC,4279.631,True
1/11/2010 8:00:00 AM,1/11/2010 3:00:00 AM,RFC,MIDATL,BC,BC,4324.316,True
1/11/2010 9:00:00 AM,1/11/2010 4:00:00 AM,RFC,MIDATL,BC,BC,4490.501,True
1/11/2010 10:00:00 AM,1/11/2010 5:00:00 AM,RFC,MIDATL,BC,BC,4882.071,True
1/11/2010 11:00:00 AM,1/11/2010 6:00:00 AM,RFC,MIDATL,BC,BC,5436.865,True
1/11/2010 12:00:00 PM,1/11/2010 7:00:00 AM,RFC,MIDATL,BC,BC,5571.149,True
1/11/2010 1:00:00 PM,1/11/2010 8:00:00 AM,RFC,MIDATL,BC,BC,5348.653,True
1/11/2010 2:00:00 PM,1/11/2010 9:00:00 AM,RFC,MIDATL,BC,BC,5146.091,True
1/11/2010 3:00:00 PM,1/11/2010 10:00:00 AM,RFC,MIDATL,BC,BC,4998.622,True
1/11/2010 4:00:00 PM,1/11/2010 11:00:00 AM,RFC,MIDATL,BC,BC,4790.111,True
