datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
1/2/2009 6:00:00 AM,1/2/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3728.141,True
1/2/2009 7:00:00 AM,1/2/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3644.217,True
1/2/2009 8:00:00 AM,1/2/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3630.720,True
1/2/2009 9:00:00 AM,1/2/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3704.327,True
1/2/2009 10:00:00 AM,1/2/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3874.251,True
1/2/2009 11:00:00 AM,1/2/2009 6:00:00 AM,RFC,MIDATL,BC,BC,4107.462,True
1/2/2009 12:00:00 PM,1/2/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4259.846,True
1/2/2009 1:00:00 PM,1/2/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4352.286,True
1/2/2009 2:00:00 PM,1/2/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4437.439,True
1/2/2009 3:00:00 PM,1/2/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4521.069,True
1/2/2009 4:00:00 PM,1/2/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4528.198,True
1/2/2009 5:00:00 PM,1/2/2009 12:00:00 PM,RFC,MIDATL,BC,BC,4487.060,True
1/2/2009 6:00:00 PM,1/2/2009 1:00:00 PM,RFC,MIDATL,BC,BC,4326.528,True
1/2/2009 7:00:00 PM,1/2/2009 2:00:00 PM,RFC,MIDATL,BC,BC,4073.546,True
1/2/2009 8:00:00 PM,1/2/2009 3:00:00 PM,RFC,MIDATL,BC,BC,3959.345,True
1/2/2009 9:00:00 PM,1/2/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4111.364,True
1/2/2009 10:00:00 PM,1/2/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4542.806,True
1/2/2009 11:00:00 PM,1/2/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4589.948,True
1/3/2009 12:00:00 AM,1/2/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4540.353,True
1/3/2009 1:00:00 AM,1/2/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4437.548,True
1/3/2009 2:00:00 AM,1/2/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4299.472,True
1/3/2009 3:00:00 AM,1/2/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4061.064,True
1/3/2009 4:00:00 AM,1/2/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3867.936,True
1/3/2009 5:00:00 AM,1/3/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3657.895,True
1/3/2009 6:00:00 AM,1/3/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3531.768,True
1/3/2009 7:00:00 AM,1/3/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3475.096,True
1/3/2009 8:00:00 AM,1/3/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3456.595,True
1/3/2009 9:00:00 AM,1/3/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3485.795,True
1/3/2009 10:00:00 AM,1/3/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3603.897,True
1/3/2009 11:00:00 AM,1/3/2009 6:00:00 AM,RFC,MIDATL,BC,BC,3773.583,True
1/3/2009 12:00:00 PM,1/3/2009 7:00:00 AM,RFC,MIDATL,BC,BC,3901.768,True
1/3/2009 1:00:00 PM,1/3/2009 8:00:00 AM,RFC,MIDATL,BC,BC,3997.089,True
1/3/2009 2:00:00 PM,1/3/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4001.717,True
1/3/2009 3:00:00 PM,1/3/2009 10:00:00 AM,RFC,MIDATL,BC,BC,3996.969,True
1/3/2009 4:00:00 PM,1/3/2009 11:00:00 AM,RFC,MIDATL,BC,BC,3933.340,True
1/3/2009 5:00:00 PM,1/3/2009 12:00:00 PM,RFC,MIDATL,BC,BC,3855.301,True
1/3/2009 6:00:00 PM,1/3/2009 1:00:00 PM,RFC,MIDATL,BC,BC,3730.689,True
1/3/2009 7:00:00 PM,1/3/2009 2:00:00 PM,RFC,MIDATL,BC,BC,3683.236,True
1/3/2009 8:00:00 PM,1/3/2009 3:00:00 PM,RFC,MIDATL,BC,BC,3652.588,True
1/3/2009 9:00:00 PM,1/3/2009 4:00:00 PM,RFC,MIDATL,BC,BC,3808.328,True
1/3/2009 10:00:00 PM,1/3/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4273.227,True
1/3/2009 11:00:00 PM,1/3/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4392.611,True
1/4/2009 12:00:00 AM,1/3/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4404.874,True
1/4/2009 1:00:00 AM,1/3/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4409.935,True
1/4/2009 2:00:00 AM,1/3/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4329.505,True
1/4/2009 3:00:00 AM,1/3/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4166.629,True
1/4/2009 4:00:00 AM,1/3/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3965.514,True
1/4/2009 5:00:00 AM,1/4/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3796.531,True
1/4/2009 6:00:00 AM,1/4/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3691.176,True
1/4/2009 7:00:00 AM,1/4/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3660.377,True
1/4/2009 8:00:00 AM,1/4/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3630.596,True
1/4/2009 9:00:00 AM,1/4/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3701.167,True
1/4/2009 10:00:00 AM,1/4/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3817.151,True
1/4/2009 11:00:00 AM,1/4/2009 6:00:00 AM,RFC,MIDATL,BC,BC,3931.099,True
1/4/2009 12:00:00 PM,1/4/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4042.611,True
1/4/2009 1:00:00 PM,1/4/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4110.228,True
1/4/2009 2:00:00 PM,1/4/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4074.543,True
1/4/2009 3:00:00 PM,1/4/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4008.033,True
1/4/2009 4:00:00 PM,1/4/2009 11:00:00 AM,RFC,MIDATL,BC,BC,3985.257,True
1/4/2009 5:00:00 PM,1/4/2009 12:00:00 PM,RFC,MIDATL,BC,BC,3923.853,True
1/4/2009 6:00:00 PM,1/4/2009 1:00:00 PM,RFC,MIDATL,BC,BC,3849.705,True
1/4/2009 7:00:00 PM,1/4/2009 2:00:00 PM,RFC,MIDATL,BC,BC,3816.390,True
1/4/2009 8:00:00 PM,1/4/2009 3:00:00 PM,RFC,MIDATL,BC,BC,3849.066,True
1/4/2009 9:00:00 PM,1/4/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4028.592,True
1/4/2009 10:00:00 PM,1/4/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4349.155,True
1/4/2009 11:00:00 PM,1/4/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4395.067,True
1/5/2009 12:00:00 AM,1/4/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4344.011,True
1/5/2009 1:00:00 AM,1/4/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4298.008,True
1/5/2009 2:00:00 AM,1/4/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4095.775,True
1/5/2009 3:00:00 AM,1/4/2009 10:00:00 PM,RFC,MIDATL,BC,BC,3855.155,True
1/5/2009 4:00:00 AM,1/4/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3590.843,True
1/5/2009 5:00:00 AM,1/5/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3380.702,True
1/5/2009 6:00:00 AM,1/5/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3272.957,True
1/5/2009 7:00:00 AM,1/5/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3237.600,True
1/5/2009 8:00:00 AM,1/5/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3233.301,True
1/5/2009 9:00:00 AM,1/5/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3309.634,True
1/5/2009 10:00:00 AM,1/5/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3633.116,True
1/5/2009 11:00:00 AM,1/5/2009 6:00:00 AM,RFC,MIDATL,BC,BC,4109.197,True
1/5/2009 12:00:00 PM,1/5/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4283.620,True
1/5/2009 1:00:00 PM,1/5/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4183.208,True
1/5/2009 2:00:00 PM,1/5/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4158.679,True
1/5/2009 3:00:00 PM,1/5/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4080.649,True
1/5/2009 4:00:00 PM,1/5/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4019.187,True
1/5/2009 5:00:00 PM,1/5/2009 12:00:00 PM,RFC,MIDATL,BC,BC,3914.613,True
1/5/2009 6:00:00 PM,1/5/2009 1:00:00 PM,RFC,MIDATL,BC,BC,3914.126,True
1/5/2009 7:00:00 PM,1/5/2009 2:00:00 PM,RFC,MIDATL,BC,BC,3876.015,True
1/5/2009 8:00:00 PM,1/5/2009 3:00:00 PM,RFC,MIDATL,BC,BC,3915.272,True
1/5/2009 9:00:00 PM,1/5/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4072.379,True
1/5/2009 10:00:00 PM,1/5/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4465.742,True
1/5/2009 11:00:00 PM,1/5/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4522.512,True
1/6/2009 12:00:00 AM,1/5/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4476.471,True
1/6/2009 1:00:00 AM,1/5/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4395.331,True
1/6/2009 2:00:00 AM,1/5/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4171.704,True
1/6/2009 3:00:00 AM,1/5/2009 10:00:00 PM,RFC,MIDATL,BC,BC,3850.827,True
1/6/2009 4:00:00 AM,1/5/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3549.321,True
1/6/2009 5:00:00 AM,1/6/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3313.022,True
1/6/2009 6:00:00 AM,1/6/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3230.888,True
1/6/2009 7:00:00 AM,1/6/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3191.030,True
1/6/2009 8:00:00 AM,1/6/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3201.869,True
1/6/2009 9:00:00 AM,1/6/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3331.090,True
1/6/2009 10:00:00 AM,1/6/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3637.729,True
1/6/2009 11:00:00 AM,1/6/2009 6:00:00 AM,RFC,MIDATL,BC,BC,4141.329,True
1/6/2009 12:00:00 PM,1/6/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4388.104,True
1/6/2009 1:00:00 PM,1/6/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4329.922,True
1/6/2009 2:00:00 PM,1/6/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4331.706,True
1/6/2009 3:00:00 PM,1/6/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4374.675,True
1/6/2009 4:00:00 PM,1/6/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4443.910,True
1/6/2009 5:00:00 PM,1/6/2009 12:00:00 PM,RFC,MIDATL,BC,BC,4457.285,True
1/6/2009 6:00:00 PM,1/6/2009 1:00:00 PM,RFC,MIDATL,BC,BC,4475.923,True
1/6/2009 7:00:00 PM,1/6/2009 2:00:00 PM,RFC,MIDATL,BC,BC,4508.206,True
1/6/2009 8:00:00 PM,1/6/2009 3:00:00 PM,RFC,MIDATL,BC,BC,4600.014,True
1/6/2009 9:00:00 PM,1/6/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4827.828,True
1/6/2009 10:00:00 PM,1/6/2009 5:00:00 PM,RFC,MIDATL,BC,BC,5049.222,True
1/6/2009 11:00:00 PM,1/6/2009 6:00:00 PM,RFC,MIDATL,BC,BC,5089.299,True
1/7/2009 12:00:00 AM,1/6/2009 7:00:00 PM,RFC,MIDATL,BC,BC,5038.206,True
1/7/2009 1:00:00 AM,1/6/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4875.157,True
1/7/2009 2:00:00 AM,1/6/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4615.248,True
1/7/2009 3:00:00 AM,1/6/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4278.772,True
1/7/2009 4:00:00 AM,1/6/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3957.560,True
1/7/2009 5:00:00 AM,1/7/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3721.444,True
1/7/2009 6:00:00 AM,1/7/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3594.418,True
1/7/2009 7:00:00 AM,1/7/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3595.047,True
1/7/2009 8:00:00 AM,1/7/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3571.523,True
1/7/2009 9:00:00 AM,1/7/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3653.074,True
1/7/2009 10:00:00 AM,1/7/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3938.151,True
1/7/2009 11:00:00 AM,1/7/2009 6:00:00 AM,RFC,MIDATL,BC,BC,4416.250,True
1/7/2009 12:00:00 PM,1/7/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4641.439,True
1/7/2009 1:00:00 PM,1/7/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4540.513,True
1/7/2009 2:00:00 PM,1/7/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4469.183,True
1/7/2009 3:00:00 PM,1/7/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4472.020,True
1/7/2009 4:00:00 PM,1/7/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4479.699,True
1/7/2009 5:00:00 PM,1/7/2009 12:00:00 PM,RFC,MIDATL,BC,BC,4437.224,True
1/7/2009 6:00:00 PM,1/7/2009 1:00:00 PM,RFC,MIDATL,BC,BC,4374.183,True
1/7/2009 7:00:00 PM,1/7/2009 2:00:00 PM,RFC,MIDATL,BC,BC,4435.481,True
1/7/2009 8:00:00 PM,1/7/2009 3:00:00 PM,RFC,MIDATL,BC,BC,4428.596,True
1/7/2009 9:00:00 PM,1/7/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4520.136,True
1/7/2009 10:00:00 PM,1/7/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4782.893,True
1/7/2009 11:00:00 PM,1/7/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4758.127,True
1/8/2009 12:00:00 AM,1/7/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4717.406,True
1/8/2009 1:00:00 AM,1/7/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4593.813,True
1/8/2009 2:00:00 AM,1/7/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4367.434,True
1/8/2009 3:00:00 AM,1/7/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4101.760,True
1/8/2009 4:00:00 AM,1/7/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3793.191,True
1/8/2009 5:00:00 AM,1/8/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3603.864,True
1/8/2009 6:00:00 AM,1/8/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3485.414,True
1/8/2009 7:00:00 AM,1/8/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3480.098,True
1/8/2009 8:00:00 AM,1/8/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3496.628,True
1/8/2009 9:00:00 AM,1/8/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3593.452,True
1/8/2009 10:00:00 AM,1/8/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3890.627,True
1/8/2009 11:00:00 AM,1/8/2009 6:00:00 AM,RFC,MIDATL,BC,BC,4429.492,True
1/8/2009 12:00:00 PM,1/8/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4561.668,True
1/8/2009 1:00:00 PM,1/8/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4412.396,True
1/8/2009 2:00:00 PM,1/8/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4313.780,True
1/8/2009 3:00:00 PM,1/8/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4247.303,True
1/8/2009 4:00:00 PM,1/8/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4151.873,True
1/8/2009 5:00:00 PM,1/8/2009 12:00:00 PM,RFC,MIDATL,BC,BC,4132.807,True
1/8/2009 6:00:00 PM,1/8/2009 1:00:00 PM,RFC,MIDATL,BC,BC,4108.469,True
1/8/2009 7:00:00 PM,1/8/2009 2:00:00 PM,RFC,MIDATL,BC,BC,4058.584,True
1/8/2009 8:00:00 PM,1/8/2009 3:00:00 PM,RFC,MIDATL,BC,BC,4143.822,True
1/8/2009 9:00:00 PM,1/8/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4317.965,True
1/8/2009 10:00:00 PM,1/8/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4774.340,True
1/8/2009 11:00:00 PM,1/8/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4916.123,True
1/9/2009 12:00:00 AM,1/8/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4917.936,True
1/9/2009 1:00:00 AM,1/8/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4846.917,True
1/9/2009 2:00:00 AM,1/8/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4680.255,True
1/9/2009 3:00:00 AM,1/8/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4398.670,True
1/9/2009 4:00:00 AM,1/8/2009 11:00:00 PM,RFC,MIDATL,BC,BC,4107.369,True
1/9/2009 5:00:00 AM,1/9/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3926.054,True
1/9/2009 6:00:00 AM,1/9/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3786.347,True
1/9/2009 7:00:00 AM,1/9/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3837.223,True
1/9/2009 8:00:00 AM,1/9/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3860.918,True
1/9/2009 9:00:00 AM,1/9/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3991.069,True
1/9/2009 10:00:00 AM,1/9/2009 5:00:00 AM,RFC,MIDATL,BC,BC,4313.298,True
1/9/2009 11:00:00 AM,1/9/2009 6:00:00 AM,RFC,MIDATL,BC,BC,4789.792,True
1/9/2009 12:00:00 PM,1/9/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4970.313,True
1/9/2009 1:00:00 PM,1/9/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4785.431,True
1/9/2009 2:00:00 PM,1/9/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4619.773,True
1/9/2009 3:00:00 PM,1/9/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4509.073,True
1/9/2009 4:00:00 PM,1/9/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4416.514,True
1/9/2009 5:00:00 PM,1/9/2009 12:00:00 PM,RFC,MIDATL,BC,BC,4347.195,True
1/9/2009 6:00:00 PM,1/9/2009 1:00:00 PM,RFC,MIDATL,BC,BC,4268.048,True
1/9/2009 7:00:00 PM,1/9/2009 2:00:00 PM,RFC,MIDATL,BC,BC,4210.793,True
1/9/2009 8:00:00 PM,1/9/2009 3:00:00 PM,RFC,MIDATL,BC,BC,4186.690,True
1/9/2009 9:00:00 PM,1/9/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4336.716,True
1/9/2009 10:00:00 PM,1/9/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4753.416,True
1/9/2009 11:00:00 PM,1/9/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4825.805,True
1/10/2009 12:00:00 AM,1/9/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4798.166,True
1/10/2009 1:00:00 AM,1/9/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4713.146,True
1/10/2009 2:00:00 AM,1/9/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4541.813,True
1/10/2009 3:00:00 AM,1/9/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4303.977,True
1/10/2009 4:00:00 AM,1/9/2009 11:00:00 PM,RFC,MIDATL,BC,BC,4015.477,True
1/10/2009 5:00:00 AM,1/10/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3768.923,True
1/10/2009 6:00:00 AM,1/10/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3660.238,True
1/10/2009 7:00:00 AM,1/10/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3610.746,True
1/10/2009 8:00:00 AM,1/10/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3588.747,True
1/10/2009 9:00:00 AM,1/10/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3617.120,True
1/10/2009 10:00:00 AM,1/10/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3703.279,True
1/10/2009 11:00:00 AM,1/10/2009 6:00:00 AM,RFC,MIDATL,BC,BC,3867.725,True
1/10/2009 12:00:00 PM,1/10/2009 7:00:00 AM,RFC,MIDATL,BC,BC,4037.425,True
1/10/2009 1:00:00 PM,1/10/2009 8:00:00 AM,RFC,MIDATL,BC,BC,4213.220,True
1/10/2009 2:00:00 PM,1/10/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4285.226,True
1/10/2009 3:00:00 PM,1/10/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4322.751,True
1/10/2009 4:00:00 PM,1/10/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4329.473,True
1/10/2009 5:00:00 PM,1/10/2009 12:00:00 PM,RFC,MIDATL,BC,BC,4255.672,True
1/10/2009 6:00:00 PM,1/10/2009 1:00:00 PM,RFC,MIDATL,BC,BC,4233.243,True
1/10/2009 7:00:00 PM,1/10/2009 2:00:00 PM,RFC,MIDATL,BC,BC,4254.810,True
1/10/2009 8:00:00 PM,1/10/2009 3:00:00 PM,RFC,MIDATL,BC,BC,4232.688,True
1/10/2009 9:00:00 PM,1/10/2009 4:00:00 PM,RFC,MIDATL,BC,BC,4390.864,True
1/10/2009 10:00:00 PM,1/10/2009 5:00:00 PM,RFC,MIDATL,BC,BC,4518.229,True
1/10/2009 11:00:00 PM,1/10/2009 6:00:00 PM,RFC,MIDATL,BC,BC,4547.389,True
1/11/2009 12:00:00 AM,1/10/2009 7:00:00 PM,RFC,MIDATL,BC,BC,4406.383,True
1/11/2009 1:00:00 AM,1/10/2009 8:00:00 PM,RFC,MIDATL,BC,BC,4409.803,True
1/11/2009 2:00:00 AM,1/10/2009 9:00:00 PM,RFC,MIDATL,BC,BC,4289.966,True
1/11/2009 3:00:00 AM,1/10/2009 10:00:00 PM,RFC,MIDATL,BC,BC,4038.436,True
1/11/2009 4:00:00 AM,1/10/2009 11:00:00 PM,RFC,MIDATL,BC,BC,3823.255,True
1/11/2009 5:00:00 AM,1/11/2009 12:00:00 AM,RFC,MIDATL,BC,BC,3587.307,True
1/11/2009 6:00:00 AM,1/11/2009 1:00:00 AM,RFC,MIDATL,BC,BC,3452.294,True
1/11/2009 7:00:00 AM,1/11/2009 2:00:00 AM,RFC,MIDATL,BC,BC,3380.556,True
1/11/2009 8:00:00 AM,1/11/2009 3:00:00 AM,RFC,MIDATL,BC,BC,3348.758,True
1/11/2009 9:00:00 AM,1/11/2009 4:00:00 AM,RFC,MIDATL,BC,BC,3362.128,True
1/11/2009 10:00:00 AM,1/11/2009 5:00:00 AM,RFC,MIDATL,BC,BC,3464.575,True
1/11/2009 11:00:00 AM,1/11/2009 6:00:00 AM,RFC,MIDATL,BC,BC,3580.259,True
1/11/2009 12:00:00 PM,1/11/2009 7:00:00 AM,RFC,MIDATL,BC,BC,3740.221,True
1/11/2009 1:00:00 PM,1/11/2009 8:00:00 AM,RFC,MIDATL,BC,BC,3873.941,True
1/11/2009 2:00:00 PM,1/11/2009 9:00:00 AM,RFC,MIDATL,BC,BC,4024.165,True
1/11/2009 3:00:00 PM,1/11/2009 10:00:00 AM,RFC,MIDATL,BC,BC,4164.364,True
1/11/2009 4:00:00 PM,1/11/2009 11:00:00 AM,RFC,MIDATL,BC,BC,4133.917,True
